id,data,produto,cliente,quantidade
8731,2022-02-17,PAPEL,PILAO,84
8732,2022-09-12,PAPEL,SANTAROSA,55
8733,2023-01-30,CAFE,XOQUE,133
8734,2022-08-24,FARINHA,SANTAROSA,65
8735,2022-07-16,PAPEL,SANTAROSA,50
8736,2022-04-07,SAL,MACAXEIRA,146
8737,2022-10-09,CAFE,ACALME,99
8738,2022-06-06,PLASTICO,ACALME,72
8739,2022-11-21,ADESIVO,DOLLY,114
8740,2022-04-14,SAL,XOQUE,71
8741,2023-01-13,PLASTICO,SANTAROSA,82
8742,2022-11-16,CAFE,DOLLY,86
8743,2022-06-08,FARINHA,MACAXEIRA,85
8744,2022-04-20,SABAO,XOQUE,125
8745,2022-09-16,ADESIVO,XOQUE,124
8746,2022-03-17,ADESIVO,MACAXEIRA,74
8747,2023-01-21,BORRACHA,DOLLY,129
8748,2022-05-20,ADESIVO,PILAO,67
8749,2022-09-23,CAFE,PILAO,120
8750,2023-01-08,PAPEL,CHIMBALAIE,86
8751,2022-05-11,PLASTICO,CHIMBALAIE,113
8752,2022-04-04,CANETA,CHIMBALAIE,128
8753,2022-06-03,BORRACHA,ACALME,126
8754,2022-09-03,BORRACHA,PILAO,123
8755,2022-10-24,PLASTICO,ACALME,56
8756,2022-11-29,FARINHA,ACALME,140
8757,2022-02-17,CAFE,SANTAROSA,53
8758,2022-08-28,SABAO,DOLLY,115
8759,2022-08-29,BORRACHA,SANTAROSA,64
8760,2022-08-11,BORRACHA,CHIMBALAIE,125
8761,2022-12-05,FARINHA,MACAXEIRA,137
8762,2023-01-22,FARINHA,MACAXEIRA,65
8763,2023-01-23,CANETA,PILAO,104
8764,2022-07-08,SABAO,CHIMBALAIE,61
8765,2022-05-17,CAFE,SANTAROSA,94
8766,2022-01-18,PAPEL,PILAO,111
8767,2022-03-02,SABAO,XOQUE,67
8768,2022-12-08,FARINHA,PILAO,136
8769,2022-06-20,ADESIVO,DOLLY,65
8770,2022-12-26,CAFE,CHIMBALAIE,66
8771,2022-12-05,BORRACHA,ACALME,103
8772,2022-05-15,PLASTICO,CHIMBALAIE,75
8773,2022-11-13,PAPEL,DOLLY,57
8774,2022-05-17,BORRACHA,CHIMBALAIE,130
8775,2022-02-11,CANETA,ACALME,115
8776,2022-04-08,CAFE,ACALME,118
8777,2022-01-28,FARINHA,XOQUE,68
8778,2022-09-17,CAFE,MACAXEIRA,50
8779,2022-03-10,FARINHA,DOLLY,116
8780,2022-06-15,PAPEL,MACAXEIRA,134
8781,2022-03-19,SABAO,PILAO,61
8782,2022-04-16,BORRACHA,XOQUE,60
8783,2022-06-29,BORRACHA,SANTAROSA,72
8784,2022-03-04,ADESIVO,MACAXEIRA,126
8785,2022-12-31,SAL,ACALME,87
8786,2022-02-23,SAL,PILAO,78
8787,2022-11-03,PLASTICO,XOQUE,75
8788,2022-04-18,PAPEL,MACAXEIRA,78
8789,2022-08-19,SABAO,XOQUE,59
8790,2023-01-10,PAPEL,MACAXEIRA,97
8791,2023-01-27,CAFE,CHIMBALAIE,142
8792,2022-07-28,ADESIVO,CHIMBALAIE,109
8793,2022-07-29,SAL,MACAXEIRA,115
8794,2022-09-27,PAPEL,XOQUE,56
8795,2022-07-17,FARINHA,PILAO,133
8796,2022-09-14,SABAO,ACALME,109
8797,2022-03-22,FARINHA,PILAO,89
8798,2022-02-04,SAL,DOLLY,83
8799,2022-11-12,FARINHA,PILAO,110
8800,2023-01-19,FARINHA,PILAO,88
8801,2022-05-08,CANETA,CHIMBALAIE,94
8802,2022-08-09,FARINHA,MACAXEIRA,147
8803,2022-08-14,SAL,MACAXEIRA,112
8804,2022-06-04,SAL,DOLLY,68
8805,2022-09-10,PAPEL,ACALME,90
8806,2022-08-11,CANETA,ACALME,104
8807,2022-09-05,PLASTICO,PILAO,83
8808,2023-01-04,PLASTICO,DOLLY,100
8809,2022-10-18,ADESIVO,MACAXEIRA,98
8810,2022-12-27,FARINHA,DOLLY,53
8811,2022-08-03,BORRACHA,CHIMBALAIE,71
8812,2022-02-13,BORRACHA,SANTAROSA,57
8813,2022-06-09,ADESIVO,XOQUE,126
8814,2022-07-29,SABAO,DOLLY,86
8815,2022-11-16,FARINHA,ACALME,125
8816,2022-06-08,PLASTICO,XOQUE,97
8817,2022-11-25,SABAO,PILAO,125
8818,2022-05-06,ADESIVO,MACAXEIRA,98
8819,2022-12-07,FARINHA,PILAO,112
8820,2022-12-06,CANETA,ACALME,126
8821,2022-10-04,SAL,CHIMBALAIE,63
8822,2022-09-09,PAPEL,MACAXEIRA,73
8823,2022-03-14,BORRACHA,ACALME,81
8824,2023-01-08,PAPEL,PILAO,65
8825,2022-08-24,CANETA,DOLLY,81
8826,2022-10-15,FARINHA,PILAO,145
8827,2023-01-25,FARINHA,PILAO,58
8828,2022-03-26,FARINHA,MACAXEIRA,50
8829,2022-04-20,PAPEL,SANTAROSA,100
8830,2022-11-29,ADESIVO,XOQUE,82
8831,2022-03-06,FARINHA,CHIMBALAIE,128
8832,2022-12-31,FARINHA,CHIMBALAIE,111
8833,2022-04-17,CANETA,PILAO,100
8834,2022-09-02,CANETA,DOLLY,141
8835,2022-03-08,PLASTICO,CHIMBALAIE,146
8836,2022-07-29,PAPEL,CHIMBALAIE,141
8837,2022-07-03,PLASTICO,XOQUE,106
8838,2022-06-23,CAFE,MACAXEIRA,75
8839,2022-02-15,BORRACHA,SANTAROSA,75
8840,2022-03-13,ADESIVO,XOQUE,83
8841,2022-12-04,ADESIVO,ACALME,148
8842,2022-08-18,SABAO,ACALME,56
8843,2022-07-10,PAPEL,ACALME,109
8844,2022-09-07,CANETA,PILAO,102
8845,2023-01-11,CAFE,CHIMBALAIE,90
8846,2023-01-01,FARINHA,SANTAROSA,136
8847,2022-04-16,BORRACHA,SANTAROSA,142
8848,2022-07-30,CANETA,CHIMBALAIE,96
8849,2022-06-17,CANETA,CHIMBALAIE,59
8850,2022-07-14,CANETA,XOQUE,140
8851,2022-01-04,CANETA,XOQUE,76
8852,2022-06-15,CANETA,CHIMBALAIE,50
8853,2022-03-04,PLASTICO,SANTAROSA,95
8854,2022-01-14,PLASTICO,PILAO,61
8855,2022-12-21,FARINHA,PILAO,101
8856,2022-03-25,CAFE,PILAO,68
8857,2022-10-08,ADESIVO,CHIMBALAIE,101
8858,2022-01-19,PAPEL,CHIMBALAIE,88
8859,2022-04-03,PAPEL,SANTAROSA,60
8860,2022-03-21,PAPEL,XOQUE,132
8861,2022-11-29,ADESIVO,XOQUE,109
8862,2022-12-27,CAFE,DOLLY,65
8863,2022-08-31,SAL,ACALME,56
8864,2022-12-05,SABAO,ACALME,58
8865,2022-10-25,FARINHA,XOQUE,93
8866,2022-09-02,CAFE,CHIMBALAIE,83
8867,2022-11-02,SAL,SANTAROSA,125
8868,2022-01-09,PLASTICO,SANTAROSA,90
8869,2023-01-16,SAL,XOQUE,141
8870,2022-07-25,PAPEL,PILAO,93
8871,2022-01-12,CAFE,PILAO,58
8872,2022-11-30,BORRACHA,SANTAROSA,59
8873,2022-01-16,CANETA,SANTAROSA,131
8874,2022-01-16,PAPEL,DOLLY,77
8875,2022-01-09,SABAO,CHIMBALAIE,121
8876,2022-05-30,PLASTICO,PILAO,71
8877,2022-09-28,SAL,CHIMBALAIE,144
8878,2022-06-06,CAFE,XOQUE,94
8879,2022-10-13,PLASTICO,ACALME,136
8880,2022-03-14,CANETA,ACALME,121
8881,2023-01-27,PAPEL,CHIMBALAIE,136
8882,2022-10-23,CAFE,MACAXEIRA,145
8883,2022-07-22,FARINHA,SANTAROSA,59
8884,2022-12-24,SABAO,MACAXEIRA,91
8885,2022-03-06,CANETA,DOLLY,139
8886,2023-01-02,PAPEL,PILAO,90
8887,2022-10-28,BORRACHA,MACAXEIRA,75
8888,2022-01-23,CAFE,PILAO,64
8889,2022-09-02,ADESIVO,DOLLY,90
8890,2022-09-07,PAPEL,SANTAROSA,68
8891,2022-11-19,PAPEL,PILAO,92
8892,2022-10-20,CANETA,CHIMBALAIE,92
8893,2022-07-07,ADESIVO,DOLLY,58
8894,2023-01-03,PAPEL,DOLLY,130
8895,2022-02-19,SABAO,XOQUE,149
8896,2022-04-08,ADESIVO,SANTAROSA,58
8897,2022-08-15,PAPEL,DOLLY,106
8898,2022-07-22,SAL,CHIMBALAIE,123
8899,2022-11-09,FARINHA,PILAO,127
8900,2022-04-14,CAFE,PILAO,52
8901,2022-07-11,CANETA,DOLLY,115
8902,2022-09-18,CANETA,MACAXEIRA,56
8903,2022-12-04,BORRACHA,MACAXEIRA,130
8904,2022-01-06,CANETA,DOLLY,116
8905,2022-05-10,BORRACHA,SANTAROSA,107
8906,2022-02-18,SABAO,CHIMBALAIE,135
8907,2022-09-12,CANETA,DOLLY,107
8908,2023-01-04,BORRACHA,PILAO,119
8909,2022-07-26,FARINHA,DOLLY,66
8910,2022-12-07,SAL,MACAXEIRA,127
8911,2022-12-31,CANETA,MACAXEIRA,98
8912,2022-09-29,BORRACHA,CHIMBALAIE,98
8913,2022-07-04,SABAO,ACALME,78
8914,2022-07-26,BORRACHA,ACALME,146
8915,2022-06-30,PLASTICO,DOLLY,124
8916,2022-03-01,PAPEL,XOQUE,127
8917,2022-05-17,SABAO,XOQUE,78
8918,2023-01-11,BORRACHA,CHIMBALAIE,137
8919,2022-04-18,BORRACHA,PILAO,102
8920,2022-11-11,SAL,MACAXEIRA,55
8921,2023-01-05,SAL,PILAO,62
8922,2022-09-18,BORRACHA,SANTAROSA,137
8923,2022-10-11,SABAO,XOQUE,141
8924,2022-07-23,CANETA,MACAXEIRA,82
8925,2022-11-11,ADESIVO,MACAXEIRA,75
8926,2022-03-05,BORRACHA,DOLLY,134
8927,2022-11-07,CAFE,XOQUE,61
8928,2022-07-08,PLASTICO,DOLLY,56
8929,2022-12-17,SABAO,XOQUE,121
8930,2022-11-27,PLASTICO,PILAO,92
8931,2022-04-28,ADESIVO,ACALME,62
8932,2022-11-28,FARINHA,XOQUE,80
8933,2022-04-12,SABAO,DOLLY,57
8934,2022-10-30,CAFE,PILAO,97
8935,2022-04-25,BORRACHA,CHIMBALAIE,146
8936,2022-09-30,FARINHA,ACALME,94
8937,2022-10-21,CANETA,XOQUE,63
8938,2023-01-07,CANETA,SANTAROSA,83
8939,2023-01-05,PLASTICO,XOQUE,103
8940,2022-05-01,ADESIVO,DOLLY,94
8941,2022-02-26,BORRACHA,XOQUE,115
8942,2022-12-12,PAPEL,DOLLY,76
8943,2022-03-05,CAFE,MACAXEIRA,53
8944,2022-07-23,ADESIVO,ACALME,128
8945,2023-01-22,CANETA,MACAXEIRA,129
8946,2022-06-08,SABAO,PILAO,92
8947,2022-01-12,CAFE,SANTAROSA,60
8948,2022-06-09,CAFE,ACALME,102
8949,2022-11-19,CAFE,DOLLY,121
8950,2022-05-04,CAFE,ACALME,72
8951,2022-07-20,FARINHA,PILAO,110
8952,2022-10-05,BORRACHA,PILAO,124
8953,2022-02-05,SABAO,DOLLY,101
8954,2022-11-28,CAFE,DOLLY,138
8955,2022-09-08,CANETA,DOLLY,60
8956,2022-09-08,CAFE,DOLLY,96
8957,2022-09-28,SAL,SANTAROSA,74
8958,2022-10-05,CANETA,SANTAROSA,99
8959,2022-03-21,PAPEL,ACALME,73
8960,2022-03-03,SAL,XOQUE,61
8961,2022-02-23,FARINHA,XOQUE,137
8962,2022-12-30,PAPEL,ACALME,95
8963,2022-08-08,SABAO,ACALME,129
8964,2022-12-21,FARINHA,CHIMBALAIE,106
8965,2022-10-30,CAFE,MACAXEIRA,69
8966,2022-12-17,CAFE,CHIMBALAIE,149
8967,2022-05-23,SABAO,XOQUE,87
8968,2022-11-15,CAFE,DOLLY,79
8969,2022-01-28,CANETA,MACAXEIRA,80
8970,2022-09-16,CANETA,XOQUE,78
8971,2022-05-29,SAL,XOQUE,103
8972,2022-01-27,ADESIVO,XOQUE,95
8973,2022-09-27,CAFE,XOQUE,143
8974,2022-03-20,FARINHA,XOQUE,61
8975,2022-05-26,CANETA,XOQUE,81
8976,2022-12-20,CAFE,SANTAROSA,148
8977,2022-04-29,SAL,CHIMBALAIE,149
8978,2022-04-12,SABAO,DOLLY,72
8979,2022-10-22,CANETA,PILAO,142
8980,2022-03-04,FARINHA,SANTAROSA,64
8981,2022-09-19,BORRACHA,DOLLY,101
8982,2023-01-24,SAL,PILAO,63
8983,2022-09-12,PAPEL,XOQUE,123
8984,2022-08-03,BORRACHA,CHIMBALAIE,129
8985,2023-01-23,FARINHA,CHIMBALAIE,91
8986,2022-04-14,SAL,PILAO,91
8987,2022-10-03,FARINHA,XOQUE,139
8988,2022-08-27,ADESIVO,ACALME,116
8989,2022-07-18,PAPEL,MACAXEIRA,114
8990,2022-10-06,FARINHA,ACALME,87
8991,2023-01-09,PAPEL,ACALME,54
8992,2022-03-06,SABAO,CHIMBALAIE,77
8993,2022-11-01,ADESIVO,PILAO,67
8994,2022-01-04,SAL,SANTAROSA,123
8995,2022-06-13,SABAO,XOQUE,52
8996,2022-11-13,PAPEL,DOLLY,139
8997,2022-09-07,SAL,DOLLY,51
8998,2022-02-09,SABAO,CHIMBALAIE,143
8999,2022-11-03,PAPEL,ACALME,109
9000,2022-03-04,SABAO,ACALME,75
9001,2022-12-27,BORRACHA,DOLLY,133
9002,2022-03-25,SAL,CHIMBALAIE,85
9003,2022-10-05,CAFE,MACAXEIRA,133
9004,2022-04-16,PAPEL,MACAXEIRA,72
9005,2022-03-19,ADESIVO,SANTAROSA,79
9006,2022-04-29,CAFE,MACAXEIRA,107
9007,2022-05-07,CANETA,CHIMBALAIE,67
9008,2022-08-28,PLASTICO,XOQUE,139
9009,2022-07-18,SABAO,DOLLY,93
9010,2022-10-01,SAL,MACAXEIRA,118
9011,2022-10-23,ADESIVO,PILAO,123
9012,2022-08-24,PAPEL,MACAXEIRA,127
9013,2022-03-09,SAL,PILAO,102
9014,2022-10-03,PLASTICO,DOLLY,55
9015,2022-12-02,SABAO,XOQUE,50
9016,2022-11-07,PAPEL,PILAO,137
9017,2022-09-10,CANETA,XOQUE,139
9018,2022-11-10,SABAO,CHIMBALAIE,62
9019,2022-05-31,PLASTICO,ACALME,83
9020,2022-07-30,SAL,MACAXEIRA,149
9021,2022-03-08,CANETA,MACAXEIRA,144
9022,2022-07-20,ADESIVO,CHIMBALAIE,107
9023,2022-12-16,SABAO,ACALME,130
9024,2022-10-14,ADESIVO,DOLLY,108
9025,2022-12-07,FARINHA,PILAO,137
9026,2022-12-29,FARINHA,ACALME,138
9027,2022-04-10,SAL,DOLLY,62
9028,2022-03-21,SABAO,ACALME,108
9029,2022-01-10,SABAO,MACAXEIRA,115
9030,2022-04-19,BORRACHA,XOQUE,59
9031,2022-09-01,PAPEL,ACALME,76
9032,2023-01-27,PLASTICO,XOQUE,133
9033,2022-10-16,BORRACHA,CHIMBALAIE,66
9034,2022-08-11,PAPEL,MACAXEIRA,104
9035,2022-01-09,CAFE,MACAXEIRA,65
9036,2022-12-11,ADESIVO,ACALME,140
9037,2022-09-07,CANETA,ACALME,100
9038,2022-01-10,FARINHA,SANTAROSA,53
9039,2022-05-03,FARINHA,SANTAROSA,85
9040,2022-08-21,ADESIVO,PILAO,77
9041,2022-02-21,SABAO,SANTAROSA,135
9042,2022-12-06,CANETA,MACAXEIRA,60
9043,2022-01-30,ADESIVO,ACALME,112
9044,2022-09-10,BORRACHA,XOQUE,109
9045,2022-06-28,PAPEL,PILAO,108
9046,2022-02-20,ADESIVO,ACALME,94
9047,2022-03-05,BORRACHA,ACALME,101
9048,2022-07-14,CAFE,CHIMBALAIE,111
9049,2022-12-26,SAL,DOLLY,83
9050,2022-11-18,CANETA,SANTAROSA,105
9051,2022-02-10,ADESIVO,SANTAROSA,80
9052,2022-01-03,CAFE,SANTAROSA,129
9053,2022-07-30,ADESIVO,PILAO,50
9054,2022-07-21,SAL,CHIMBALAIE,112
9055,2022-06-02,ADESIVO,ACALME,73
9056,2022-07-23,SABAO,SANTAROSA,108
9057,2022-10-30,SABAO,ACALME,116
9058,2022-09-06,CANETA,PILAO,78
9059,2022-10-17,FARINHA,SANTAROSA,147
9060,2022-03-24,CANETA,XOQUE,144
9061,2022-12-04,CAFE,CHIMBALAIE,121
9062,2022-01-15,PLASTICO,SANTAROSA,110
9063,2022-12-17,PLASTICO,DOLLY,119
9064,2022-07-14,PLASTICO,XOQUE,72
9065,2022-12-04,CAFE,ACALME,112
9066,2022-04-26,BORRACHA,ACALME,143
9067,2022-01-26,SAL,CHIMBALAIE,132
9068,2022-02-09,PAPEL,XOQUE,70
9069,2022-10-18,CANETA,ACALME,60
9070,2023-01-13,SAL,MACAXEIRA,143
9071,2022-01-05,PAPEL,ACALME,146
9072,2022-07-13,ADESIVO,CHIMBALAIE,77
9073,2022-03-04,SABAO,CHIMBALAIE,94
9074,2022-03-05,CAFE,SANTAROSA,59
9075,2022-09-06,BORRACHA,PILAO,65
9076,2022-03-01,PAPEL,CHIMBALAIE,58
9077,2022-10-14,CANETA,CHIMBALAIE,94
9078,2022-09-21,PLASTICO,MACAXEIRA,62
9079,2022-07-31,ADESIVO,ACALME,101
9080,2022-12-31,FARINHA,ACALME,53
9081,2022-09-30,FARINHA,ACALME,62
9082,2022-07-02,ADESIVO,PILAO,79
9083,2022-03-25,CANETA,DOLLY,117
9084,2022-05-30,PAPEL,PILAO,81
9085,2022-10-10,FARINHA,MACAXEIRA,140
9086,2022-09-22,ADESIVO,ACALME,50
9087,2022-10-14,SAL,XOQUE,142
9088,2022-12-11,PLASTICO,SANTAROSA,129
9089,2022-11-16,ADESIVO,SANTAROSA,75
9090,2022-11-22,ADESIVO,CHIMBALAIE,61
9091,2022-05-10,FARINHA,ACALME,51
9092,2022-07-05,SAL,MACAXEIRA,129
9093,2022-10-03,BORRACHA,PILAO,99
9094,2022-02-15,ADESIVO,DOLLY,72
9095,2022-11-23,CANETA,XOQUE,132
9096,2022-01-10,PLASTICO,CHIMBALAIE,50
9097,2022-06-21,ADESIVO,CHIMBALAIE,56
9098,2022-12-20,ADESIVO,XOQUE,135
9099,2022-05-31,CANETA,DOLLY,115
9100,2022-05-25,ADESIVO,DOLLY,111
9101,2022-05-08,PAPEL,SANTAROSA,132
9102,2022-11-17,SABAO,DOLLY,127
9103,2022-07-06,BORRACHA,DOLLY,122
9104,2022-07-31,PAPEL,CHIMBALAIE,76
9105,2022-10-17,ADESIVO,CHIMBALAIE,84
9106,2023-01-09,FARINHA,SANTAROSA,57
9107,2022-02-13,SAL,CHIMBALAIE,64
9108,2022-07-30,SAL,PILAO,123
9109,2022-10-12,FARINHA,PILAO,114
9110,2022-04-28,SABAO,SANTAROSA,143
9111,2022-05-15,CAFE,ACALME,115
9112,2022-07-08,PAPEL,CHIMBALAIE,97
9113,2022-08-28,SAL,CHIMBALAIE,66
9114,2022-07-09,FARINHA,PILAO,84
9115,2022-08-20,FARINHA,ACALME,91
9116,2022-11-05,SABAO,XOQUE,103
9117,2022-12-27,PAPEL,PILAO,91
9118,2022-04-02,PAPEL,MACAXEIRA,53
9119,2022-01-27,CANETA,ACALME,136
9120,2022-08-17,SAL,SANTAROSA,63
9121,2022-04-29,FARINHA,MACAXEIRA,119
9122,2022-05-02,SABAO,MACAXEIRA,146
9123,2022-01-13,ADESIVO,XOQUE,69
9124,2022-05-22,BORRACHA,CHIMBALAIE,105
9125,2022-02-06,SAL,CHIMBALAIE,115
9126,2022-05-29,SAL,PILAO,113
9127,2022-01-15,SAL,XOQUE,137
9128,2022-12-25,CAFE,XOQUE,125
9129,2022-06-22,SABAO,ACALME,84
9130,2022-03-27,PLASTICO,MACAXEIRA,106
9131,2022-04-09,PLASTICO,PILAO,83
9132,2022-07-30,PAPEL,MACAXEIRA,89
9133,2022-03-28,SABAO,ACALME,101
9134,2022-04-18,SAL,CHIMBALAIE,65
9135,2022-12-24,FARINHA,MACAXEIRA,106
9136,2022-10-17,CAFE,PILAO,114
9137,2022-12-05,BORRACHA,MACAXEIRA,132
9138,2022-07-10,CANETA,CHIMBALAIE,55
9139,2022-03-18,SABAO,PILAO,137
9140,2022-10-31,SAL,XOQUE,121
9141,2022-02-02,FARINHA,DOLLY,89
9142,2022-07-19,FARINHA,ACALME,79
9143,2022-01-16,PAPEL,SANTAROSA,57
9144,2023-01-18,BORRACHA,SANTAROSA,52
9145,2022-09-20,FARINHA,ACALME,63
9146,2022-10-31,CANETA,ACALME,144
9147,2022-05-02,SAL,ACALME,85
9148,2022-08-29,ADESIVO,PILAO,120
9149,2023-01-19,BORRACHA,SANTAROSA,123
9150,2022-01-14,PLASTICO,MACAXEIRA,147
9151,2022-01-13,ADESIVO,DOLLY,99
9152,2022-07-13,BORRACHA,MACAXEIRA,121
9153,2022-08-24,PAPEL,PILAO,148
9154,2022-04-30,PLASTICO,ACALME,56
9155,2022-03-01,PLASTICO,PILAO,94
9156,2022-11-26,FARINHA,SANTAROSA,92
9157,2022-07-31,SABAO,SANTAROSA,105
9158,2022-05-28,CAFE,SANTAROSA,61
9159,2022-03-09,ADESIVO,CHIMBALAIE,80
9160,2023-01-10,PLASTICO,MACAXEIRA,89
9161,2022-03-27,PAPEL,CHIMBALAIE,149
9162,2022-04-29,CAFE,XOQUE,139
9163,2022-10-02,BORRACHA,PILAO,130
9164,2022-01-01,CANETA,PILAO,129
9165,2022-12-22,SAL,SANTAROSA,82
9166,2022-09-24,FARINHA,PILAO,96
9167,2022-07-24,PAPEL,DOLLY,52
9168,2022-10-08,ADESIVO,ACALME,74
9169,2022-08-28,CAFE,SANTAROSA,116
9170,2022-04-29,SABAO,DOLLY,134
9171,2022-03-08,CANETA,XOQUE,69
9172,2022-01-10,SAL,MACAXEIRA,52
9173,2022-10-02,FARINHA,CHIMBALAIE,79
9174,2022-11-03,ADESIVO,ACALME,122
9175,2022-09-20,SABAO,MACAXEIRA,89
9176,2022-10-13,PAPEL,ACALME,98
9177,2022-10-15,CAFE,ACALME,102
9178,2022-02-26,PLASTICO,PILAO,120
9179,2022-10-21,ADESIVO,ACALME,87
9180,2022-08-01,SABAO,DOLLY,145
9181,2022-02-21,ADESIVO,CHIMBALAIE,69
9182,2023-01-27,PLASTICO,ACALME,84
9183,2022-11-21,PAPEL,MACAXEIRA,148
9184,2022-10-11,CANETA,DOLLY,93
9185,2022-12-04,ADESIVO,SANTAROSA,53
9186,2022-02-22,CAFE,XOQUE,141
9187,2022-01-01,FARINHA,DOLLY,149
9188,2022-05-15,SABAO,ACALME,130
9189,2023-01-12,SABAO,SANTAROSA,78
9190,2022-02-19,SABAO,CHIMBALAIE,74
9191,2022-03-23,BORRACHA,ACALME,112
9192,2022-05-15,CANETA,PILAO,137
9193,2022-04-22,FARINHA,PILAO,138
9194,2023-01-08,CAFE,SANTAROSA,142
9195,2023-01-04,PLASTICO,DOLLY,106
9196,2022-10-24,ADESIVO,CHIMBALAIE,86
9197,2022-08-06,CAFE,SANTAROSA,83
9198,2022-07-03,PLASTICO,MACAXEIRA,134
9199,2022-05-25,PLASTICO,DOLLY,115
9200,2022-05-31,SABAO,MACAXEIRA,131
9201,2022-12-02,SABAO,PILAO,66
9202,2022-10-20,PLASTICO,SANTAROSA,57
9203,2023-01-05,ADESIVO,DOLLY,137
9204,2022-12-19,SAL,SANTAROSA,58
9205,2022-02-17,ADESIVO,SANTAROSA,122
9206,2023-01-07,CANETA,MACAXEIRA,123
9207,2022-07-02,FARINHA,DOLLY,98
9208,2022-01-01,SAL,DOLLY,56
9209,2022-07-03,BORRACHA,CHIMBALAIE,67
9210,2022-11-10,FARINHA,SANTAROSA,56
9211,2022-01-20,SABAO,ACALME,81
9212,2022-07-12,SABAO,SANTAROSA,149
9213,2022-07-10,BORRACHA,XOQUE,68
9214,2022-01-03,PLASTICO,SANTAROSA,141
9215,2022-01-20,PAPEL,PILAO,99
9216,2022-06-19,BORRACHA,DOLLY,62
9217,2022-06-29,PLASTICO,CHIMBALAIE,79
9218,2022-12-07,PLASTICO,ACALME,81
9219,2022-12-03,ADESIVO,CHIMBALAIE,72
9220,2022-02-19,FARINHA,PILAO,70
9221,2022-12-06,ADESIVO,MACAXEIRA,83
9222,2022-01-17,CAFE,PILAO,95
9223,2022-01-22,PLASTICO,MACAXEIRA,65
9224,2022-12-01,SABAO,SANTAROSA,104
9225,2022-10-11,CANETA,MACAXEIRA,74
9226,2022-06-15,SAL,PILAO,92
9227,2022-05-13,PLASTICO,SANTAROSA,110
9228,2022-02-10,SAL,CHIMBALAIE,127
9229,2022-04-24,SAL,ACALME,138
9230,2022-09-14,SABAO,XOQUE,73
9231,2022-11-19,PAPEL,PILAO,78
9232,2022-05-09,PLASTICO,SANTAROSA,103
9233,2022-03-31,CAFE,CHIMBALAIE,76
9234,2022-09-17,BORRACHA,MACAXEIRA,68
9235,2022-12-18,CAFE,DOLLY,107
9236,2022-03-01,CAFE,PILAO,139
9237,2022-02-02,FARINHA,MACAXEIRA,52
9238,2022-12-24,PLASTICO,CHIMBALAIE,112
9239,2022-05-14,SABAO,ACALME,102
9240,2022-09-01,BORRACHA,PILAO,133
9241,2022-04-13,PLASTICO,XOQUE,143
9242,2022-01-07,ADESIVO,SANTAROSA,79
9243,2022-06-17,FARINHA,PILAO,78
9244,2022-08-04,CAFE,SANTAROSA,88
9245,2023-01-07,CAFE,ACALME,121
9246,2022-12-04,CAFE,PILAO,75
9247,2023-01-10,BORRACHA,CHIMBALAIE,109
9248,2022-09-28,ADESIVO,PILAO,74
9249,2022-12-16,CAFE,DOLLY,81
9250,2022-04-05,SAL,PILAO,145
9251,2022-04-30,FARINHA,SANTAROSA,145
9252,2022-11-13,BORRACHA,XOQUE,68
9253,2023-01-11,ADESIVO,PILAO,104
9254,2022-08-04,BORRACHA,CHIMBALAIE,69
9255,2022-09-20,PAPEL,CHIMBALAIE,60
9256,2022-05-01,CANETA,DOLLY,112
9257,2022-06-05,PLASTICO,ACALME,109
9258,2022-08-25,BORRACHA,XOQUE,138
9259,2022-02-06,PAPEL,XOQUE,76
9260,2022-12-14,CANETA,CHIMBALAIE,81
9261,2022-11-24,PAPEL,MACAXEIRA,70
9262,2022-05-30,BORRACHA,DOLLY,83
9263,2022-10-26,ADESIVO,MACAXEIRA,52
9264,2022-07-14,SAL,ACALME,149
9265,2022-09-28,SABAO,PILAO,104
9266,2022-01-13,FARINHA,PILAO,102
9267,2023-01-29,ADESIVO,XOQUE,113
9268,2022-09-22,BORRACHA,MACAXEIRA,89
9269,2022-01-21,PLASTICO,DOLLY,97
9270,2022-12-01,PLASTICO,SANTAROSA,135
9271,2023-01-26,PAPEL,SANTAROSA,76
9272,2022-01-22,PAPEL,MACAXEIRA,87
9273,2023-01-12,SABAO,PILAO,87
9274,2022-08-17,BORRACHA,XOQUE,73
9275,2022-03-16,ADESIVO,ACALME,149
9276,2022-04-19,PLASTICO,DOLLY,105
9277,2022-02-11,ADESIVO,MACAXEIRA,143
9278,2022-06-16,FARINHA,SANTAROSA,148
9279,2022-09-14,PAPEL,MACAXEIRA,131
9280,2022-04-23,PAPEL,PILAO,121
9281,2022-03-31,PAPEL,MACAXEIRA,64
9282,2022-06-14,BORRACHA,CHIMBALAIE,83
9283,2022-05-09,FARINHA,CHIMBALAIE,65
9284,2022-04-30,BORRACHA,SANTAROSA,98
9285,2022-08-21,BORRACHA,SANTAROSA,75
9286,2022-06-26,SAL,MACAXEIRA,87
9287,2022-06-30,CAFE,ACALME,56
9288,2022-12-14,CAFE,PILAO,79
9289,2022-08-30,PAPEL,MACAXEIRA,145
9290,2023-01-10,BORRACHA,XOQUE,107
9291,2023-01-15,CANETA,SANTAROSA,116
9292,2022-12-10,PAPEL,PILAO,104
9293,2022-08-03,CAFE,XOQUE,89
9294,2022-01-03,PAPEL,MACAXEIRA,54
